strategy,timeframe,rank,total_trades,win_rate,profit_factor,expectancy,max_drawdown,gross_pnl,net_pnl,lookback,rsi_threshold,distance_from_ema20,volume_ratio,bb_std_multiplier,take_profit_pct,stop_loss_pct,max_holding_candles
donchian_breakout,5m,72,1173,0.37169650468883203,0.7025114226476898,-0.06080617626047732,73.11003689224695,22.523364592297032,-71.32564475353989,10,,,1.0,,0.008,0.004,12
donchian_breakout,5m,73,894,0.39373601789709173,0.7019762951272516,-0.07740545609949524,73.61103843154119,2.320450427222148,-69.20047775294874,20,,,0.8,,0.008,0.005,24
donchian_breakout,5m,74,839,0.3933253873659118,0.7018149630626904,-0.07839072965368778,71.31271579428098,1.350718107799069,-65.76982217944405,20,,,1.2,,0.008,0.005,24
donchian_breakout,5m,75,1209,0.3813068651778329,0.7016142224314166,-0.06277179481299074,76.46909515264012,20.83723496508023,-75.8910999289058,10,,,0.8,,0.01,0.005,12
donchian_breakout,5m,76,825,0.343030303030303,0.701059567711567,-0.08175063505318829,72.08687675682783,-1.4448518596241933,-67.44427391888034,20,,,1.2,,0.008,0.004,36
donchian_breakout,5m,77,1070,0.3102803738317757,0.7008570261423759,-0.06966769100380928,75.33039362176456,11.059994623773587,-74.54442937407593,10,,,1.0,,0.01,0.003,24
donchian_breakout,5m,78,799,0.327909887359199,0.700726387477894,-0.08364908987286501,70.68992716114988,-2.9167895242288293,-66.83562280841915,20,,,1.2,,0.01,0.004,36
donchian_breakout,5m,79,882,0.3435374149659864,0.7004945184940646,-0.08163547738076322,76.3522030862745,-1.4430682771440198,-72.00249104983317,20,,,0.8,,0.008,0.004,36
donchian_breakout,5m,80,916,0.3646288209606987,0.699778595688856,-0.07414108028359905,73.61927319272088,5.368918027434256,-67.91322953977672,20,,,0.8,,0.008,0.004,24
donchian_breakout,5m,81,690,0.42318840579710143,0.699757995569262,-0.08290178155586518,59.11229270877696,-2.0030304857412817,-57.202229273546976,50,,,1.0,,0.006,0.005,36
donchian_breakout,5m,82,770,0.35714285714285715,0.6993907435754443,-0.08983513871110352,73.4069809582789,-7.576087242446693,-69.17305680754971,20,,,1.2,,0.01,0.005,36
donchian_breakout,5m,83,857,0.3652275379229872,0.6992806565165082,-0.07502318786147634,70.48156919713605,4.266834736609424,-64.29487199728523,20,,,1.2,,0.008,0.004,24
donchian_breakout,5m,84,786,0.3473282442748092,0.6985648059012584,-0.0771937469557402,64.97041467256662,2.2065975318009303,-60.674285107211794,30,,,1.0,,0.01,0.004,24
donchian_breakout,5m,85,1274,0.3979591836734694,0.6979932167082062,-0.05952307871931577,76.90915422953513,26.09803692636226,-75.83240228840829,10,,,0.8,,0.006,0.004,12
donchian_breakout,5m,86,1072,0.37593283582089554,0.6972121255275188,-0.06435264127064552,69.66003937318229,16.78068083020008,-68.986031442132,10,,,1.2,,0.008,0.005,12
donchian_breakout,5m,87,836,0.388755980861244,0.6968508393054047,-0.07747835381153502,68.22321766020963,2.108939789472504,-64.77190378644327,30,,,0.8,,0.006,0.004,36
donchian_breakout,5m,88,795,0.389937106918239,0.6965123890871051,-0.08045438754134489,69.95293630195134,-0.36138264842855755,-63.96123809536919,30,,,1.0,,0.008,0.005,24
donchian_breakout,5m,89,815,0.37668711656441717,0.6962794390407192,-0.0820067259831583,71.08321263264588,-1.6361361307262978,-66.83548167627401,20,,,1.2,,0.01,0.005,24
donchian_breakout,5m,90,763,0.3709043250327654,0.6959990347596863,-0.08884210850510177,75.01915723638373,-6.7492284807849545,-67.78652878939265,30,,,1.0,,0.008,0.005,36
donchian_breakout,5m,91,1129,0.312666076173605,0.6956327276795523,-0.07023495619072749,79.95548259296984,11.02914611911631,-79.29526553933134,10,,,0.8,,0.01,0.003,24
donchian_breakout,5m,92,1105,0.38733031674208146,0.6955688416740973,-0.06050424668144875,68.12200865812967,21.55142798819441,-66.85719258300087,10,,,1.2,,0.006,0.004,12
donchian_breakout,5m,93,768,0.375,0.6946733637033442,-0.08291285100197278,68.18140395790297,-2.2379647554172624,-63.6770695695151,30,,,1.0,,0.01,0.005,24
donchian_breakout,5m,94,729,0.35802469135802467,0.6939240318702319,-0.09155865077376656,72.55826801512399,-8.429628265381968,-66.74625641407582,30,,,1.0,,0.01,0.005,36
donchian_breakout,5m,95,1065,0.3511737089201878,0.6937759452510432,-0.06419456237947593,68.57905877624478,16.839526876608776,-68.36720893414187,10,,,1.2,,0.01,0.004,12
donchian_breakout,5m,96,704,0.42045454545454547,0.6934199937953549,-0.08545041301124381,62.06715419514562,-3.8386262103998163,-60.15709075991565,50,,,0.8,,0.006,0.005,36
donchian_breakout,5m,97,1230,0.3886178861788618,0.6933657347598899,-0.06445664439484294,82.02438839859764,19.12597778545737,-79.28167260565682,10,,,0.8,,0.008,0.005,12
donchian_breakout,5m,98,802,0.34663341645885287,0.6932427645168118,-0.07870974983050652,67.45251922647299,1.0351947138193087,-63.125219364066226,30,,,0.8,,0.01,0.004,24
donchian_breakout,5m,99,753,0.3280212483399734,0.6931470162584632,-0.08602086127035463,71.36531174386532,-4.5355227456752925,-64.77370853657703,30,,,1.0,,0.01,0.004,36
donchian_breakout,5m,100,737,0.37177747625508817,0.6916118521069932,-0.09091178568755894,74.89330791391562,-8.045204133384285,-67.00198605173094,30,,,1.2,,0.008,0.005,36
